adj,adjneg
0.6867601871490479,0.4630765914916992
0.7005360126495361,0.4669363498687744
0.6988649368286133,0.46937060356140137
0.686450719833374,0.4678666591644287
0.6868941783905029,0.4613063335418701
0.6969640254974365,0.4679710865020752
0.6936087608337402,0.46639299392700195
0.6911070346832275,0.4643416404724121
0.680476188659668,0.459747314453125
0.6849379539489746,0.46239662170410156
0.6890435218811035,0.46393561363220215
0.6910350322723389,0.4631819725036621
0.6894621849060059,0.46402716636657715
0.6792933940887451,0.45595788955688477
0.6865699291229248,0.46051740646362305
0.6891038417816162,0.46244311332702637
0.6904666423797607,0.4638047218322754
0.6884021759033203,0.46452879905700684
0.678351640701294,0.4554734230041504
0.6867423057556152,0.46134209632873535
0.6867930889129639,0.46211957931518555
0.6878762245178223,0.46375298500061035
0.6898937225341797,0.4622037410736084
0.68487548828125,0.45438170433044434
0.6813371181488037,0.4601747989654541
0.684736967086792,0.4615311622619629
0.6895503997802734,0.46462202072143555
0.6894428730010986,0.46355438232421875
0.6886301040649414,0.4636845588684082
0.6802999973297119,0.4592599868774414
0.6862514019012451,0.4634208679199219
0.6878783702850342,0.46417689323425293
0.6878876686096191,0.4641141891479492
0.6902952194213867,0.4641580581665039
0.686875581741333,0.4615213871002197
0.6856389045715332,0.4615499973297119
0.6860334873199463,0.46320104598999023
0.6879696846008301,0.4653594493865967
0.6896464824676514,0.46465611457824707
0.6794013977050781,0.45841097831726074
0.683668851852417,0.462252140045166
0.6859302520751953,0.46195054054260254
0.6900267601013184,0.4638862609863281
0.6905763149261475,0.4635763168334961
0.6739256381988525,0.4560577869415283
0.6868860721588135,0.4600551128387451
0.6877028942108154,0.4623901844024658
0.6899480819702148,0.4625372886657715
0.6884770393371582,0.4636232852935791
0.6904242038726807,0.45674824714660645
0.6838428974151611,0.4600064754486084
0.6877439022064209,0.4615800380706787
0.687269926071167,0.463376522064209
0.6876680850982666,0.4648406505584717
0.6893289089202881,0.46282315254211426
0.6818912029266357,0.46062779426574707
0.6854829788208008,0.4629225730895996
0.689335823059082,0.4629504680633545
0.6895837783813477,0.46424055099487305
0.689589262008667,0.46471238136291504
0.6777875423431396,0.45713353157043457
0.684105634689331,0.4620640277862549
0.6897439956665039,0.46326518058776855
0.6898972988128662,0.4640641212463379
0.6873037815093994,0.46472787857055664
0.6760997772216797,0.45648860931396484
0.6851203441619873,0.4610767364501953
0.6869628429412842,0.462299108505249
0.6867415904998779,0.46495580673217773
0.687598466873169,0.4631319046020508
0.6764335632324219,0.4541501998901367
0.6839549541473389,0.4605903625488281
0.6875133514404297,0.4634385108947754
0.6877193450927734,0.464031457901001
0.6895527839660645,0.4646275043487549
0.6902365684509277,0.4609086513519287
0.6816055774688721,0.4587595462799072
0.686687707901001,0.4609062671661377
0.6905145645141602,0.4631969928741455
0.690129280090332,0.4632537364959717
0.6879434585571289,0.4632589817047119
0.6806764602661133,0.45929431915283203
0.686699628829956,0.46198606491088867
0.6896674633026123,0.46232175827026367
0.6894025802612305,0.4635624885559082
0.6883740425109863,0.4642934799194336
0.6799330711364746,0.4573628902435303
0.6850247383117676,0.4611501693725586
0.6859269142150879,0.4647972583770752
0.6875216960906982,0.46352386474609375
0.6907296180725098,0.4618873596191406
0.6784646511077881,0.455751895904541
0.6842217445373535,0.4613373279571533
0.6873195171356201,0.4616544246673584
0.6891639232635498,0.46344518661499023
0.6894829273223877,0.46474361419677734
0.675093412399292,0.45499420166015625
0.6823031902313232,0.46018028259277344
0.6890032291412354,0.46332764625549316
0.6884562969207764,0.46430134773254395
0.6886816024780273,0.4646012783050537
0.6896462440490723,0.4644813537597656
0.6829369068145752,0.45867013931274414
0.6863429546356201,0.4628937244415283
0.6872692108154297,0.46411633491516113
0.688727617263794,0.46396946907043457
0.6856138706207275,0.4645092487335205
0.6822381019592285,0.45905447006225586
0.6846320629119873,0.46289849281311035
0.6928908824920654,0.46337342262268066
0.68941330909729,0.4630303382873535
0.6918151378631592,0.46331024169921875
0.6807103157043457,0.45850419998168945
0.6870129108428955,0.46203160285949707
0.6884584426879883,0.4631211757659912
0.7010259628295898,0.464658260345459
0.6836276054382324,0.4648854732513428
0.6766645908355713,0.4562520980834961
0.682349443435669,0.46126675605773926
0.6870167255401611,0.4630923271179199
0.6877586841583252,0.46294069290161133
0.6834964752197266,0.4634873867034912
0.6800580024719238,0.45464587211608887
0.6836557388305664,0.4597334861755371
0.685706377029419,0.4625892639160156
0.6897847652435303,0.4646584987640381
0.6901845932006836,0.46546149253845215
0.6900656223297119,0.4643275737762451
0.6802432537078857,0.45893383026123047
0.6798512935638428,0.46314024925231934
0.6904361248016357,0.4625990390777588
0.6961338520050049,0.4653739929199219
0.6873459815979004,0.4636695384979248
0.678537130355835,0.45807886123657227
0.6901438236236572,0.46222925186157227
0.698594331741333,0.4660506248474121
0.6892645359039307,0.4643549919128418
0.6905336380004883,0.46413588523864746
0.6785843372344971,0.4568185806274414
0.6864802837371826,0.4616842269897461
0.6849222183227539,0.46369409561157227
0.07507658004760742,0.003096342086791992
