adj,adjneg
0.14679527282714844,0.07095456123352051
0.009306669235229492,0.036363840103149414
0.012226581573486328,0.03554987907409668
0.012355804443359375,0.03540611267089844
0.01241302490234375,0.03536272048950195
0.012558937072753906,0.03571462631225586
0.012522697448730469,0.03569531440734863
0.012556314468383789,0.03571939468383789
0.012585639953613281,0.03567337989807129
0.01273655891418457,0.035482168197631836
0.012622833251953125,0.03552436828613281
0.012626886367797852,0.035709381103515625
0.01262211799621582,0.035653114318847656
0.012448549270629883,0.0354464054107666
0.012610912322998047,0.0356903076171875
0.012769937515258789,0.03579974174499512
0.012626886367797852,0.035645484924316406
0.01268768310546875,0.03576159477233887
0.012583732604980469,0.03567004203796387
0.012905597686767578,0.03577280044555664
0.012627363204956055,0.03577232360839844
0.012697935104370117,0.03591132164001465
0.012681722640991211,0.035736083984375
0.012768030166625977,0.03603959083557129
0.012850761413574219,0.03599214553833008
0.01286935806274414,0.03599858283996582
0.012430429458618164,0.03580355644226074
0.012656927108764648,0.035852909088134766
0.01245880126953125,0.03545427322387695
0.012736082077026367,0.0360410213470459
0.012797355651855469,0.03596043586730957
0.012844085693359375,0.0358119010925293
0.012835025787353516,0.0358281135559082
0.012767791748046875,0.03579354286193848
0.012743711471557617,0.0360567569732666
0.012729167938232422,0.03596663475036621
0.012846231460571289,0.03584742546081543
0.01257014274597168,0.03612971305847168
0.012473821640014648,0.03587770462036133
0.012699127197265625,0.036055564880371094
0.012859582901000977,0.036036014556884766
0.012965679168701172,0.03578329086303711
0.012620210647583008,0.035993337631225586
0.012694358825683594,0.036031484603881836
0.012634754180908203,0.036052703857421875
0.012712478637695312,0.0359654426574707
0.012622594833374023,0.035982608795166016
0.012775659561157227,0.036127567291259766
0.012584447860717773,0.03597664833068848
0.01276087760925293,0.035976409912109375
0.012794256210327148,0.03616642951965332
0.012629270553588867,0.03611040115356445
0.012758493423461914,0.03614616394042969
0.012895822525024414,0.03615856170654297
0.012825727462768555,0.036026954650878906
0.012513160705566406,0.036246538162231445
0.012811422348022461,0.0360264778137207
0.012757539749145508,0.03616642951965332
0.012662649154663086,0.03615593910217285
0.012700796127319336,0.03604626655578613
0.012958288192749023,0.03619241714477539
0.012612581253051758,0.03618574142456055
0.012736320495605469,0.0361635684967041
0.012671709060668945,0.036083221435546875
0.012894392013549805,0.036179542541503906
0.012598276138305664,0.036002159118652344
0.012755870819091797,0.03612041473388672
0.012579917907714844,0.036047935485839844
0.012813568115234375,0.03608107566833496
0.012773752212524414,0.03608226776123047
0.012702226638793945,0.03603363037109375
0.012721538543701172,0.03597855567932129
0.012830734252929688,0.03613758087158203
0.012757062911987305,0.03629660606384277
0.01262974739074707,0.03587198257446289
0.01257181167602539,0.03610849380493164
0.012594938278198242,0.03595280647277832
0.012797355651855469,0.03603863716125488
0.012790918350219727,0.03628277778625488
0.012626409530639648,0.03620266914367676
0.012918472290039062,0.036167144775390625
0.012700080871582031,0.03617453575134277
0.01280832290649414,0.03607487678527832
0.012590169906616211,0.035918474197387695
0.012900114059448242,0.036102294921875
0.01297140121459961,0.036156415939331055
0.012849807739257812,0.03609418869018555
0.013169050216674805,0.036257266998291016
0.012717962265014648,0.03614926338195801
0.013059139251708984,0.03608226776123047
0.013004541397094727,0.036168813705444336
0.012785196304321289,0.03611588478088379
0.012794971466064453,0.03618931770324707
0.013024091720581055,0.036337852478027344
0.012548208236694336,0.035834550857543945
0.012959957122802734,0.03612804412841797
0.012763738632202148,0.036229848861694336
0.012969255447387695,0.03603076934814453
0.01285409927368164,0.03612518310546875
0.012892723083496094,0.036301612854003906
0.012815237045288086,0.03600764274597168
0.012755393981933594,0.036116838455200195
0.012807369232177734,0.03606247901916504
0.012885570526123047,0.03630232810974121
0.012690067291259766,0.03603172302246094
0.01258230209350586,0.035297393798828125
0.012563228607177734,0.03544926643371582
0.01254129409790039,0.035360097885131836
0.012628793716430664,0.035466909408569336
0.012614011764526367,0.0354456901550293
0.012518882751464844,0.035459041595458984
0.012637138366699219,0.03544354438781738
0.012488603591918945,0.03554558753967285
0.012423276901245117,0.035596370697021484
0.012706995010375977,0.035535335540771484
0.012651920318603516,0.035454511642456055
0.012665748596191406,0.03563213348388672
0.01264810562133789,0.0354466438293457
0.012688398361206055,0.03591585159301758
0.012722969055175781,0.03562450408935547
0.012901544570922852,0.03563833236694336
0.012839555740356445,0.03568577766418457
0.012539386749267578,0.03567671775817871
0.012581110000610352,0.03572392463684082
0.01253199577331543,0.03562641143798828
0.012609243392944336,0.03588104248046875
0.012663841247558594,0.03589677810668945
0.012644052505493164,0.03570270538330078
0.01280355453491211,0.03591489791870117
0.012781858444213867,0.0359799861907959
0.01267099380493164,0.03560328483581543
0.012848854064941406,0.03601861000061035
0.012751340866088867,0.03570699691772461
0.012726545333862305,0.03583335876464844
0.012708187103271484,0.03593039512634277
0.012609720230102539,0.036041259765625
0.012702465057373047,0.03593730926513672
0.012534856796264648,0.03592038154602051
0.012808084487915039,0.035727500915527344
0.012790203094482422,0.03627419471740723
0.012734651565551758,0.03574109077453613
0.012638330459594727,0.03591132164001465
0.012707948684692383,0.03606128692626953
0.012723445892333984,0.035802364349365234
0.012470483779907227,0.03598213195800781
0.012706279754638672,0.03592109680175781
0.012585639953613281,0.03609347343444824
0.012804985046386719,0.036049842834472656
0.012599706649780273,0.03600478172302246
0.012589693069458008,0.036036014556884766
0.0126190185546875,0.03589344024658203
0.012730836868286133,0.036077260971069336
0.012746095657348633,0.03585410118103027
0.012740850448608398,0.03580284118652344
0.012751102447509766,0.036031246185302734
0.012997627258300781,0.03614521026611328
0.01289057731628418,0.03608822822570801
0.012500286102294922,0.03598833084106445
0.012764453887939453,0.03609728813171387
0.012846946716308594,0.03631234169006348
0.012747526168823242,0.035936832427978516
0.012754201889038086,0.036054134368896484
0.012766838073730469,0.036029815673828125
0.012743234634399414,0.03585696220397949
0.012540340423583984,0.03600287437438965
0.012842178344726562,0.03634452819824219
0.012848138809204102,0.036148786544799805
0.012879133224487305,0.036218881607055664
0.012707710266113281,0.03591012954711914
0.012684822082519531,0.03606891632080078
0.012720346450805664,0.03605008125305176
0.012847423553466797,0.036122798919677734
0.012735128402709961,0.036167144775390625
0.012603521347045898,0.03607487678527832
0.012818574905395508,0.03613710403442383
0.01256108283996582,0.036153316497802734
0.012526988983154297,0.03608274459838867
0.012711048126220703,0.03603482246398926
0.013077020645141602,0.035941362380981445
0.012790203094482422,0.03606820106506348
0.012405633926391602,0.035840511322021484
0.012738227844238281,0.03596091270446777
0.012717962265014648,0.03589487075805664
0.012704610824584961,0.03604936599731445
0.012940406799316406,0.0361940860748291
0.012790679931640625,0.03616738319396973
0.012782573699951172,0.03592562675476074
0.01292109489440918,0.03602313995361328
0.012925863265991211,0.03627443313598633
0.012938261032104492,0.036103010177612305
0.01303243637084961,0.03621053695678711
0.012836456298828125,0.03631234169006348
0.01269674301147461,0.036185503005981445
0.01250600814819336,0.036138296127319336
0.01278543472290039,0.03630542755126953
0.012765169143676758,0.03622126579284668
0.012745857238769531,0.03629040718078613
0.012907981872558594,0.03615093231201172
0.012734413146972656,0.03615450859069824
0.01267385482788086,0.036281585693359375
